date,FR_SpotPrice,FR_Load,FR_Biomass,FR_Fossil_Gas,FR_Fossil_Hard_coal,FR_Fossil_Oil,FR_Hydro_Pumped_Storage,FR_Hydro_Run-of-river_and_poundage,FR_Hydro_Water_Reservoir,FR_Nuclear,FR_Solar,FR_Waste,FR_Wind_Onshore,Import_FR_BE,Import_FR_CH,Import_FR_ES,Import_FR_GB,Import_FR_IT_North,Import_FR_DE,Export_FR_BE,Export_FR_CH,Export_FR_ES,Export_FR_GB,Export_FR_IT_North,Export_FR_DE,ES_SpotPrice,BE_SpotPrice,CH_SpotPrice,IT_SpotPrice,UK_SpotPrice,DE_SpotPrice
2018-01-01 00:00:00,4.74,56036.0,293.0,2316.0,11.0,214.0,-1343.0,5786.0,2160.0,34793.0,0.0,257.0,9707.0,2547.58,104.55,0.0,0.0,0,1810.0,0.0,0.0,-675.18,-1409.0,-516,0.0,4.74,4.74,31.08,44.16,47.14,-29.99
2018-01-01 01:00:00,3.66,54494.0,293.0,2286.0,11.0,215.0,-1394.0,5593.0,1571.0,34263.0,0.0,256.0,9502.0,2509.37,106.64,0.0,0.0,0,1651.0,0.0,0.0,-548.63,-1410.0,-258,0.0,3.66,3.66,29.17,42.24,54.6,-56.65
2018-01-01 02:00:00,1.26,51574.0,294.0,2290.0,11.0,214.0,-1344.0,5507.0,1319.0,34081.0,0.0,252.0,9288.0,2532.66,0.0,0.0,0.0,0,1570.0,0.0,-61.9,-2727.06,-1316.0,-207,0.0,2.3,1.26,21.96,39.29,46.63,-63.14
2018-01-01 03:00:00,-20.1,49370.0,294.0,2291.0,10.0,215.0,-1840.0,5261.0,705.0,34103.0,0.0,252.0,9005.0,2204.73,0.0,0.0,0.0,0,1458.0,0.0,-150.05,-2787.7,-1318.0,-210,0.0,2.3,-20.1,14.96,36.0,39.9,-64.62
2018-01-01 04:00:00,-31.82,49000.0,294.0,2271.0,10.0,217.0,-2527.0,5233.0,482.0,34032.0,0.0,249.0,9050.0,2196.82,0.0,0.0,0.0,176,1489.0,0.0,-33.28,-2802.13,-1318.0,0,0.0,2.06,-31.82,-5.92,41.99,23.41,-67.0
2018-01-01 05:00:00,-28.66,49333.0,294.0,2275.0,11.0,217.0,-2830.0,5345.0,750.0,34437.0,0.0,247.0,8925.0,2154.68,46.82,0.0,0.0,228,1422.0,0.0,0.0,-2779.69,-1318.0,0,0.0,2.06,-28.66,-6.1,42.25,23.61,-72.54
2018-01-01 06:00:00,-13.71,49528.0,294.0,2393.0,11.0,216.0,-2777.0,5462.0,918.0,34376.0,0.0,250.0,9021.0,2236.29,0.0,0.0,0.0,162,1124.0,0.0,-146.68,-2565.37,-1319.0,0,0.0,2.06,-13.71,-10.02,44.97,29.96,-76.01
2018-01-01 07:00:00,-4.14,49360.0,294.0,2414.0,10.0,215.0,-2757.0,5504.0,1372.0,34973.0,99.0,251.0,8820.0,1669.28,0.0,0.0,0.0,0,667.0,0.0,-388.5,-2796.37,-821.0,-38,0.0,2.3,-19.33,-5.71,45.0,24.09,-71.45
2018-01-01 08:00:00,2.03,50058.0,294.0,2412.0,11.0,214.0,-2596.0,5764.0,1253.0,35491.0,490.0,251.0,8590.0,1371.72,0.0,0.0,0.0,0,532.0,0.0,-560.53,-2517.68,-710.0,-112,0.0,2.3,-15.78,-1.88,44.94,24.14,-66.88
2018-01-01 09:00:00,-15.51,51855.0,293.0,2408.0,11.0,214.0,-2975.0,5718.0,756.0,35900.0,1125.0,250.0,8453.0,2082.09,93.76,0.0,0.0,361,1412.0,0.0,0.0,-2739.49,-1315.0,0,0.0,2.3,-12.05,-10.48,45.04,42.0,-62.0
2018-01-01 10:00:00,-0.42,54412.0,290.0,2404.0,11.0,213.0,-3083.0,5781.0,880.0,36061.0,1550.0,252.0,8557.0,2506.6,653.38,0.0,0.0,590,1971.0,0.0,0.0,-2069.06,-1818.0,0,0.0,2.3,-0.42,-6.79,46.67,57.0,-56.08
2018-01-01 11:00:00,2.3,57142.0,291.0,2400.0,11.0,213.0,-2732.0,5870.0,1479.0,35920.0,1534.0,252.0,8710.0,2383.16,803.55,0.0,0.0,574,2307.0,0.0,0.0,-625.18,-1818.0,0,0.0,2.3,2.3,8.57,46.99,43.4,-49.96
2018-01-01 12:00:00,2.3,56650.0,293.0,2399.0,11.0,215.0,-2605.0,5741.0,1798.0,36108.0,1363.0,250.0,8286.0,1910.34,973.07,0.0,0.0,589,2268.0,0.0,0.0,-591.83,-1818.0,0,0.0,2.3,2.3,8.53,44.16,51.86,-24.29
2018-01-01 13:00:00,5.0,54628.0,294.0,2394.0,11.0,215.0,-1493.0,5775.0,2485.0,36620.0,1095.0,249.0,7839.0,0.0,0.0,1517.71,0.0,0,449.0,-220.92,-200.74,0.0,-1818.0,-165,0.0,5.0,13.76,8.52,45.26,55.0,-5.59
2018-01-01 14:00:00,8.56,53357.0,294.0,2398.0,12.0,216.0,-1149.0,5780.0,2240.0,38278.0,642.0,250.0,7730.0,0.0,0.0,2762.08,0.0,0,0.0,-1588.01,-1019.93,0.0,-1812.0,-664,-781.0,5.0,15.43,8.6,47.84,55.0,0.23
2018-01-01 15:00:00,9.42,53522.0,294.0,2399.0,9.0,216.0,-729.0,5750.0,2030.0,39870.0,222.0,251.0,8633.0,0.0,0.0,2831.02,0.0,0,0.0,-2216.2,-1401.53,0.0,-2015.0,-914,-1571.0,5.0,25.46,16.98,50.1,57.88,11.02
2018-01-01 16:00:00,12.46,56686.0,294.0,2401.0,8.0,216.0,-544.0,5848.0,1803.0,43150.0,48.0,247.0,9373.0,0.0,0.0,2732.22,0.0,0,0.0,-2067.87,-1591.59,0.0,-2016.0,-1176,-1975.0,8.85,32.7,37.43,54.3,57.97,23.5
2018-01-01 17:00:00,15.93,60125.0,294.0,2405.0,7.0,215.0,511.0,6065.0,1998.0,45302.0,0.0,248.0,9495.0,0.0,0.0,1811.1,0.0,0,0.0,-2255.94,-1003.3,0.0,-2016.0,-1340,-1477.0,15.93,32.7,41.19,51.91,75.1,22.91
2018-01-01 18:00:00,22.02,61285.0,294.0,2409.0,3.0,214.0,1629.0,6258.0,2846.0,46415.0,0.0,247.0,9513.0,0.0,0.0,896.49,0.0,0,0.0,-2406.69,-1457.56,0.0,-2016.0,-1949,-1480.0,22.02,23.42,44.61,51.38,57.97,21.02
2018-01-01 19:00:00,20.0,59658.0,294.0,2408.0,3.0,214.0,564.0,6099.0,2336.0,47170.0,0.0,244.0,9409.0,0.0,0.0,0.0,0.0,0,0.0,-1943.6,-1294.67,-528.68,-2015.0,-1916,-1328.0,20.0,20.34,40.67,49.2,51.49,21.05
2018-01-01 20:00:00,21.95,57597.0,296.0,2413.0,3.0,214.0,-1031.0,5815.0,1363.0,47486.0,0.0,245.0,9315.0,0.0,0.0,0.0,0.0,0,0.0,-1510.72,-1589.34,-668.68,-2016.0,-1640,-1036.0,21.95,21.95,39.42,45.73,55.44,21.95
2018-01-01 21:00:00,23.52,58405.0,295.0,2414.0,5.0,215.0,-496.0,5991.0,1497.0,47449.0,0.0,245.0,8874.0,0.0,0.0,340.93,0.0,0,0.0,-1774.57,-1790.65,0.0,-1814.0,-1643,-1404.0,23.52,23.52,36.06,44.84,50.54,23.52
2018-01-01 22:00:00,16.35,59383.0,294.0,2421.0,8.0,215.0,340.0,6019.0,1511.0,47729.0,0.0,248.0,8622.0,0.0,0.0,925.59,0.0,0,0.0,-1956.99,-2088.29,0.0,-1617.0,-1743,-1716.0,16.35,16.35,32.98,38.11,38.46,18.96
2018-01-01 23:00:00,14.43,56745.0,297.0,2563.0,11.0,216.0,-448.0,5894.0,1119.0,46834.0,0.0,251.0,8479.0,0.0,0.0,463.95,0.0,0,0.0,-1798.88,-2157.06,0.0,-1614.0,-1657,-1882.0,14.43,13.02,36.39,19.19,33.96,18.12
2018-01-02 00:00:00,10.26,54574.0,297.0,2569.0,11.0,216.0,-1658.0,5756.0,920.0,45266.0,0.0,251.0,8214.0,0.0,0.0,1406.97,0.0,0,0.0,-2085.52,-1932.73,0.0,-1614.0,-1336,-1877.0,10.26,8.45,36.54,14.99,44.88,14.99
2018-01-02 01:00:00,7.48,53222.0,297.0,2570.0,11.0,214.0,-2444.0,5871.0,936.0,43646.0,0.0,254.0,7897.0,0.0,0.0,1708.52,0.0,0,0.0,-1860.86,-1571.95,0.0,-1614.0,-1029,-1796.0,7.48,5.09,30.97,11.0,49.95,13.63
2018-01-02 02:00:00,4.52,50818.0,297.0,2576.0,11.0,214.0,-3105.0,5709.0,1009.0,43034.0,0.0,256.0,7318.0,0.0,0.0,858.03,0.0,0,0.0,-1628.79,-1463.94,0.0,-1614.0,-962,-1789.0,4.52,1.64,19.98,10.0,46.72,12.15
2018-01-02 03:00:00,4.24,50129.0,297.0,2580.0,11.0,214.0,-3303.0,5561.0,1069.0,43426.0,0.0,243.0,6788.0,0.0,0.0,540.09,0.0,0,0.0,-1410.21,-1572.43,0.0,-1614.0,-1010,-1807.0,4.24,1.41,21.6,11.83,46.71,11.83
2018-01-02 04:00:00,8.36,52338.0,296.0,2580.0,11.0,215.0,-2290.0,5507.0,1289.0,45438.0,0.0,237.0,6330.0,0.0,0.0,937.73,0.0,0,0.0,-1392.93,-1849.74,0.0,-1615.0,-1518,-1969.0,8.36,8.36,38.4,14.99,45.82,14.55
2018-01-02 05:00:00,22.58,56444.0,297.0,2585.0,11.0,215.0,186.0,5601.0,2007.0,48067.0,0.0,234.0,5560.0,0.0,0.0,1325.05,0.0,0,0.0,-1416.89,-2260.62,0.0,-1818.0,-2210,-2153.0,22.58,22.58,41.04,40.6,45.66,22.58
2018-01-02 06:00:00,41.92,60260.0,297.0,2737.0,11.0,216.0,1032.0,5955.0,1938.0,50833.0,0.0,233.0,4786.0,0.0,0.0,0.0,0.0,0,0.0,-713.95,-1799.08,-1.73,-1911.0,-2277,-1210.0,41.92,41.92,44.92,46.99,52.0,41.92
2018-01-02 07:00:00,47.95,62913.0,297.0,3074.0,10.0,216.0,779.0,6147.0,1569.0,53545.0,84.0,237.0,4305.0,0.0,0.0,0.0,0.0,0,0.0,-480.58,-1287.9,-782.34,-2013.0,-1843,-973.0,47.95,47.95,49.05,47.95,43.87,47.95
2018-01-02 08:00:00,49.9,64712.0,297.0,3328.0,9.0,215.0,750.0,6279.0,1510.0,54828.0,392.0,237.0,4094.0,0.0,0.0,0.0,0.0,0,0.0,-289.24,-822.24,-1991.93,-2012.0,-1220,-762.0,49.9,49.9,51.26,49.9,56.15,49.9
2018-01-02 09:00:00,50.0,66170.0,297.0,3392.0,9.0,215.0,1209.0,6471.0,1639.0,55085.0,881.0,243.0,4014.0,0.0,0.0,0.0,0.0,0,0.0,-82.97,-688.02,-2550.04,-2013.0,-1057,-727.0,50.5,50.0,51.22,50.0,61.92,50.0
2018-01-02 10:00:00,49.7,67635.0,296.0,3431.0,10.0,215.0,1611.0,6381.0,2415.0,55319.0,1199.0,237.0,3815.0,0.0,0.0,0.0,0.0,0,0.0,-48.62,-554.06,-2950.24,-2014.0,-1021,-520.0,49.7,49.7,49.04,49.7,56.33,49.7
2018-01-02 11:00:00,48.16,68827.0,297.0,3463.0,11.0,215.0,2158.0,6353.0,2895.0,55246.0,1196.0,254.0,3826.0,0.0,0.0,0.0,0.0,0,0.0,-100.37,-417.13,-2968.39,-2013.0,-949,-347.0,48.16,48.16,48.1,48.16,56.15,48.16
2018-01-02 12:00:00,47.24,67686.0,297.0,3328.0,11.0,214.0,1908.0,6475.0,2572.0,55198.0,1183.0,253.0,4223.0,0.0,0.0,0.0,0.0,0,0.0,-667.33,-554.41,-2974.83,-2013.0,-811,-634.0,48.02,47.24,47.02,47.24,55.35,47.24
2018-01-02 13:00:00,46.1,65983.0,295.0,3109.0,11.0,214.0,1515.0,6390.0,2261.0,55113.0,953.0,251.0,4719.0,0.0,0.0,0.0,0.0,0,0.0,-1071.34,-745.01,-2532.07,-2012.0,-1266,-942.0,47.64,46.1,46.06,46.1,44.81,46.1
2018-01-02 14:00:00,43.86,64144.0,296.0,3032.0,11.0,214.0,1440.0,6263.0,2138.0,55331.0,566.0,252.0,5587.0,0.0,0.0,0.0,0.0,0,0.0,-1113.91,-1320.95,-2960.13,-2011.0,-1863,-1579.0,46.38,43.86,50.29,47.6,42.74,43.86
2018-01-02 15:00:00,43.64,63700.0,297.0,3131.0,9.0,215.0,1291.0,6193.0,1810.0,55619.0,201.0,255.0,6749.0,0.0,0.0,0.0,0.0,0,0.0,-1431.07,-1678.61,-2985.89,-2013.0,-1873,-2048.0,46.4,43.64,52.57,50.45,44.91,43.64
2018-01-02 16:00:00,47.37,65924.0,295.0,3445.0,8.0,214.0,1427.0,6450.0,1971.0,55658.0,63.0,260.0,7387.0,0.0,0.0,0.0,0.0,0,0.0,-1170.78,-1408.11,-3025.61,-2012.0,-1800,-1871.0,49.71,47.37,58.37,54.9,60.0,47.37
2018-01-02 17:00:00,46.08,68326.0,294.0,3660.0,8.0,214.0,1211.0,6461.0,1912.0,55512.0,0.0,259.0,7879.0,0.0,0.0,0.0,0.0,0,0.0,-92.87,-1153.39,-3094.29,-2013.0,-1554,-1196.0,52.25,46.08,57.79,57.18,76.01,46.08
2018-01-02 18:00:00,41.08,67828.0,290.0,3570.0,10.0,214.0,1957.0,6461.0,2105.0,55649.0,0.0,252.0,8087.0,0.0,0.0,0.0,0.0,0,0.0,-177.88,-1836.63,-3045.39,-2013.0,-2043,-1758.0,53.47,41.08,57.36,54.9,60.0,41.08
2018-01-02 19:00:00,34.94,64126.0,295.0,2855.0,11.0,214.0,667.0,6258.0,1474.0,54934.0,0.0,254.0,8584.0,0.0,0.0,0.0,0.0,0,0.0,-603.28,-1975.09,-3072.41,-2013.0,-2085,-1958.0,55.54,34.94,53.24,51.2,65.35,34.94
2018-01-02 20:00:00,25.46,60411.0,294.0,2776.0,11.0,214.0,-689.0,6096.0,1195.0,53865.0,0.0,253.0,8997.0,0.0,0.0,0.0,0.0,0,0.0,-1276.57,-2326.88,-3017.43,-2013.0,-2274,-2504.0,55.02,25.46,50.94,48.82,60.0,25.46
2018-01-02 21:00:00,23.25,60433.0,298.0,2771.0,11.0,213.0,-1141.0,6158.0,1529.0,53281.0,0.0,255.0,9259.0,0.0,0.0,0.0,0.0,0,0.0,-1131.14,-2318.16,-2965.2,-2012.0,-2232,-2388.0,50.5,24.71,47.1,45.14,48.67,21.3
2018-01-02 22:00:00,15.49,61401.0,296.0,2747.0,11.0,213.0,-2293.0,6303.0,1565.0,52764.0,0.0,257.0,9695.0,0.0,0.0,0.0,0.0,0,0.0,-417.55,-1996.95,-2839.96,-2013.0,-1885,-1854.0,39.63,19.89,42.92,40.09,42.0,9.94
2018-01-02 23:00:00,12.14,58355.0,295.0,2516.0,11.0,214.0,-2429.0,6237.0,1055.0,50541.0,0.0,256.0,10030.0,0.0,0.0,0.0,0.0,0,0.0,-398.23,-2159.01,0.0,-1615.0,-1917,-2371.0,12.14,15.13,34.3,42.75,47.58,7.93
2018-01-03 00:00:00,5.48,55309.0,297.0,2494.0,11.0,217.0,-2855.0,6044.0,1421.0,46688.0,0.0,256.0,10159.0,0.0,0.0,0.0,0.0,0,0.0,-674.73,-2171.59,-1258.39,-1508.0,-1775,-2429.0,5.48,9.25,29.04,35.02,49.0,0.03
2018-01-03 01:00:00,5.0,53553.0,298.0,2491.0,11.0,217.0,-3255.0,6053.0,1057.0,45056.0,0.0,256.0,9928.0,0.0,0.0,0.0,0.0,0,0.0,-333.28,-1933.24,-1502.05,-1510.0,-1506,-2114.0,5.0,8.55,25.54,28.85,49.06,0.02
2018-01-03 02:00:00,0.99,50731.0,292.0,2492.0,11.0,217.0,-3277.0,6027.0,851.0,43032.0,0.0,249.0,9467.0,246.67,0.0,0.0,0.0,0,0.0,0.0,-1908.51,-2411.38,-1509.0,-1413,-1913.0,2.3,5.64,23.43,28.0,45.44,-5.99
2018-01-03 03:00:00,-0.25,49848.0,285.0,2489.0,11.0,217.0,-2959.0,5830.0,700.0,42547.0,0.0,250.0,9256.0,277.13,0.0,0.0,0.0,0,0.0,0.0,-1974.41,-2564.86,-1508.0,-1367,-1923.0,2.3,4.11,30.76,35.02,40.6,-9.21
2018-01-03 04:00:00,3.87,51978.0,296.0,2491.0,10.0,217.0,-1677.0,5815.0,934.0,43417.0,0.0,248.0,8870.0,0.0,0.0,0.0,0.0,0,0.0,-117.75,-1744.72,-2482.09,-1510.0,-1376,-1685.0,5.0,7.37,36.42,44.49,35.0,-4.64
2018-01-03 05:00:00,12.25,56555.0,295.0,2484.0,9.0,215.0,-647.0,5932.0,1407.0,47138.0,0.0,246.0,8298.0,0.0,0.0,0.0,0.0,0,0.0,-341.04,-1724.65,-1922.43,-1511.0,-1714,-1781.0,12.25,14.89,45.55,50.65,42.0,8.02
2018-01-03 06:00:00,19.42,60765.0,296.0,2489.0,9.0,214.0,-193.0,6016.0,1789.0,50959.0,0.0,244.0,8380.0,0.0,0.0,0.0,0.0,0,0.0,-501.03,-1454.13,-2533.94,-1809.0,-1608,-1669.0,41.69,25.73,55.03,67.0,48.99,11.03
2018-01-03 07:00:00,22.57,63957.0,297.0,2492.0,9.0,215.0,336.0,6184.0,1827.0,54247.0,85.0,233.0,8524.0,0.0,0.0,0.0,0.0,0,0.0,-850.29,-1307.44,-2784.0,-2011.0,-1786,-1760.0,51.76,29.59,58.75,70.0,44.03,13.28
2018-01-03 08:00:00,22.37,65285.0,297.0,2501.0,10.0,216.0,1356.0,6275.0,1903.0,55031.0,333.0,231.0,8813.0,0.0,0.0,0.0,0.0,0,0.0,-1235.25,-1564.33,-3054.6,-2012.0,-1835,-1990.0,53.9,29.21,58.25,68.0,50.58,13.18
2018-01-03 09:00:00,18.65,66301.0,296.0,2490.0,9.0,217.0,899.0,6274.0,1915.0,55140.0,823.0,231.0,9140.0,0.0,0.0,0.0,0.0,0,0.0,-713.11,-1781.32,-2990.8,-2011.0,-1874,-1863.0,54.45,30.0,57.94,55.7,54.99,13.71
2018-01-03 10:00:00,19.35,67195.0,294.0,2498.0,10.0,216.0,1165.0,6557.0,2159.0,55261.0,1197.0,234.0,9388.0,0.0,0.0,0.0,0.0,0,0.0,-796.09,-2113.65,-2931.86,-2011.0,-1982,-2048.0,53.42,30.0,56.81,53.3,48.87,15.42
2018-01-03 11:00:00,18.93,68585.0,292.0,2489.0,10.0,217.0,1056.0,6623.0,2208.0,55808.0,1455.0,236.0,9541.0,0.0,0.0,0.0,0.0,0,0.0,-654.31,-1944.75,-2952.35,-2012.0,-1832,-2098.0,52.26,26.39,53.27,52.61,49.0,15.84
2018-01-03 12:00:00,17.26,67995.0,292.0,2486.0,10.0,216.0,442.0,6633.0,2519.0,55680.0,1367.0,239.0,9630.0,0.0,0.0,0.0,0.0,0,0.0,-851.57,-1939.0,-2951.85,-2012.0,-1563,-2105.0,52.0,30.0,52.93,50.65,52.44,16.0
2018-01-03 13:00:00,16.76,66713.0,292.0,2488.0,9.0,216.0,-860.0,6634.0,2458.0,55765.0,1019.0,238.0,9734.0,0.0,0.0,0.0,0.0,0,0.0,-822.25,-1831.62,-2943.95,-2012.0,-1470,-2024.0,50.76,30.0,54.47,53.3,46.12,15.75
2018-01-03 14:00:00,18.09,65170.0,293.0,2495.0,9.0,216.0,-1198.0,6564.0,1949.0,55575.0,594.0,241.0,9669.0,0.0,0.0,0.0,0.0,0,0.0,-964.4,-1980.66,-3034.38,-2012.0,-1243,-2084.0,49.96,32.87,56.2,54.9,49.53,15.14
2018-01-03 15:00:00,19.51,64679.0,293.0,2460.0,8.0,215.0,-1073.0,6546.0,1588.0,55288.0,206.0,242.0,9581.0,0.0,0.0,0.0,0.0,0,0.0,-1127.92,-2183.11,-1906.55,-2012.0,-1272,-2310.0,49.48,37.5,57.5,59.0,44.5,16.0
2018-01-03 16:00:00,24.13,67336.0,293.0,2377.0,8.0,215.0,-202.0,6628.0,2409.0,55858.0,65.0,244.0,9394.0,0.0,0.0,0.0,0.0,0,0.0,-529.6,-1869.84,-2144.89,-2012.0,-1484,-1975.0,51.0,34.55,58.06,70.0,59.92,15.11
2018-01-03 17:00:00,36.67,70001.0,291.0,2380.0,8.0,215.0,1470.0,6773.0,3128.0,55926.0,0.0,244.0,9358.0,0.0,0.0,0.0,0.0,0,0.0,-57.06,-1637.38,-3040.95,-2012.0,-1567,-1572.0,53.05,36.67,58.06,67.18,77.1,13.37
2018-01-03 18:00:00,26.27,69914.0,290.0,2359.0,9.0,216.0,2270.0,6782.0,2746.0,55610.0,0.0,238.0,9125.0,0.0,0.0,0.0,0.0,0,0.0,-189.56,-1555.57,-3010.8,-2013.0,-1603,-1463.0,53.47,26.27,58.05,62.6,65.69,11.06
2018-01-03 19:00:00,26.06,66057.0,288.0,2375.0,10.0,216.0,470.0,6744.0,1883.0,55213.0,0.0,238.0,8448.0,0.0,0.0,0.0,0.0,0,0.0,-254.89,-1624.32,-3016.27,-2013.0,-1397,-1636.0,53.9,27.32,52.94,57.71,55.22,10.06
2018-01-03 20:00:00,19.88,62451.0,290.0,2405.0,10.0,215.0,-1780.0,6710.0,1426.0,54512.0,0.0,236.0,8062.0,0.0,0.0,0.0,0.0,0,0.0,-200.69,-1646.01,-3024.01,-2012.0,-1279,-1615.0,53.42,21.23,48.36,53.3,51.82,9.3
2018-01-03 21:00:00,17.26,62580.0,290.0,2370.0,10.0,215.0,-1981.0,6506.0,1696.0,53431.0,0.0,238.0,7938.0,195.55,0.0,0.0,0.0,0,0.0,0.0,-1325.93,-2999.1,-2013.0,-1478,-910.0,51.01,20.22,45.51,49.7,49.55,9.87
2018-01-03 22:00:00,13.87,63484.0,289.0,2344.0,10.0,216.0,-2346.0,6487.0,1680.0,52144.0,0.0,246.0,7879.0,1045.46,0.0,0.0,0.0,0,100.0,0.0,-891.29,-2823.18,-2014.0,-1192,0.0,40.75,20.95,41.03,44.15,39.43,4.97
2018-01-03 23:00:00,11.76,60364.0,290.0,2362.0,10.0,219.0,-1732.0,6527.0,1259.0,49347.0,0.0,256.0,7541.0,1081.64,0.0,0.0,0.0,0,286.0,0.0,-1098.47,-2811.61,-2013.0,-1439,0.0,30.0,19.0,38.27,32.5,42.0,-0.36
2018-01-04 00:00:00,3.46,57457.0,290.0,2386.0,10.0,219.0,-2060.0,6537.0,1503.0,46415.0,0.0,258.0,6962.0,1185.21,0.0,0.0,0.0,0,614.0,0.0,-911.3,-2792.32,-2015.0,-1233,0.0,7.04,9.2,31.06,23.23,42.65,-5.57
2018-01-04 01:00:00,2.11,55655.0,291.0,2383.0,11.0,219.0,-3044.0,6505.0,1396.0,45720.0,0.0,260.0,6778.0,1192.91,0.0,0.0,0.0,0,562.0,0.0,-777.61,-2799.31,-2013.0,-1068,0.0,4.0,8.66,24.94,18.22,42.65,-7.85
2018-01-04 02:00:00,2.63,52669.0,292.0,2382.0,10.0,219.0,-3277.0,6507.0,1198.0,45062.0,0.0,262.0,6462.0,630.6,0.0,0.0,0.0,0,0.0,0.0,-1191.85,-2577.61,-2011.0,-1237,-137.0,2.63,7.7,23.67,17.3,42.61,-5.29
2018-01-04 03:00:00,4.99,51616.0,289.0,2378.0,11.0,219.0,-3397.0,6425.0,1693.0,45902.0,0.0,263.0,6138.0,0.0,0.0,0.0,0.0,0,0.0,-266.66,-1512.98,-2204.53,-2013.0,-1604,-848.0,4.99,9.8,28.08,18.39,44.03,-1.75
2018-01-04 04:00:00,11.08,53486.0,293.0,2394.0,10.0,219.0,-2238.0,6273.0,1398.0,48523.0,0.0,261.0,6050.0,0.0,0.0,0.0,0.0,0,0.0,-1399.16,-1918.58,-1351.21,-2010.0,-1796,-1419.0,11.08,14.69,39.21,33.67,44.77,6.01
2018-01-04 05:00:00,22.34,57700.0,294.0,2468.0,10.0,219.0,-1508.0,6413.0,1851.0,53145.0,0.0,258.0,6307.0,0.0,0.0,0.0,0.0,0,0.0,-1905.01,-2123.17,-1709.37,-2009.0,-2110,-2210.0,22.34,24.24,46.97,44.39,49.24,19.96
2018-01-04 06:00:00,33.59,61599.0,293.0,2532.0,9.0,218.0,-489.0,6521.0,2300.0,54903.0,0.0,259.0,6809.0,0.0,0.0,0.0,0.0,0,0.0,-1763.35,-1515.6,-2970.55,-2012.0,-2005,-1649.0,34.17,33.59,56.38,49.78,53.01,33.59
2018-01-04 07:00:00,40.45,64310.0,294.0,2430.0,10.0,217.0,84.0,6556.0,2454.0,55277.0,92.0,252.0,7694.0,0.0,0.0,0.0,0.0,0,0.0,-1821.63,-1096.41,-2890.61,-2014.0,-1873,-1342.0,47.23,40.45,57.5,50.25,53.01,40.45
2018-01-04 08:00:00,41.97,65288.0,294.0,2428.0,10.0,218.0,806.0,6503.0,2334.0,55289.0,349.0,250.0,8508.0,0.0,0.0,0.0,0.0,0,0.0,-2197.41,-1105.63,-3065.31,-2017.0,-1761,-1511.0,49.14,41.97,57.55,50.8,67.03,41.97
2018-01-04 09:00:00,44.91,66158.0,294.0,2428.0,10.0,218.0,1674.0,6655.0,2319.0,55265.0,847.0,248.0,9371.0,0.0,0.0,0.0,0.0,0,0.0,-2603.97,-1539.56,-2989.01,-2014.0,-2009,-1988.0,49.63,44.91,56.69,50.0,72.67,44.91
2018-01-04 10:00:00,47.14,67196.0,294.0,2419.0,9.0,220.0,1507.0,6738.0,2543.0,55437.0,1243.0,247.0,9887.0,0.0,0.0,0.0,0.0,0,0.0,-2705.85,-1594.24,-2838.68,-2014.0,-1980,-2214.0,48.86,49.54,54.92,50.1,74.42,48.22
2018-01-04 11:00:00,46.04,67847.0,295.0,2415.0,11.0,219.0,1612.0,6807.0,2491.0,55356.0,1430.0,258.0,10065.0,0.0,0.0,0.0,0.0,0,0.0,-2399.23,-1589.76,-2930.58,-2013.0,-1828,-2382.0,48.36,46.04,53.21,46.85,56.89,46.04
2018-01-04 12:00:00,34.36,66864.0,295.0,2417.0,10.0,219.0,1623.0,6812.0,2417.0,55400.0,1408.0,260.0,10045.0,0.0,0.0,0.0,0.0,0,0.0,-2381.49,-1791.77,-2992.74,-2011.0,-2009,-2843.0,48.19,51.34,52.32,46.5,50.0,42.0
2018-01-04 13:00:00,32.51,65237.0,294.0,2618.0,10.0,217.0,1523.0,6720.0,2647.0,55162.0,1116.0,259.0,9904.0,0.0,0.0,0.0,0.0,0,0.0,-2431.51,-2217.99,-2911.35,-2012.0,-2349,-3426.0,45.58,51.68,54.2,48.42,44.1,41.08
2018-01-04 14:00:00,32.77,62970.0,295.0,2755.0,9.0,217.0,1192.0,6513.0,2441.0,54576.0,606.0,262.0,9893.0,0.0,0.0,0.0,0.0,0,0.0,-2524.14,-2434.16,-3010.4,-2012.0,-2317,-3730.0,44.19,53.52,55.97,50.57,44.53,42.04
2018-01-04 15:00:00,33.81,62132.0,295.0,2764.0,9.0,216.0,884.0,6328.0,2184.0,54554.0,219.0,261.0,9676.0,0.0,0.0,0.0,0.0,0,0.0,-2364.07,-2335.12,-2946.26,-2014.0,-2329,-3528.0,44.19,53.18,56.61,51.25,44.53,42.53
2018-01-04 16:00:00,50.08,64370.0,291.0,2732.0,10.0,216.0,1061.0,6535.0,2244.0,54191.0,65.0,259.0,9503.0,0.0,0.0,0.0,0.0,0,0.0,-2139.52,-2154.91,-985.07,-2016.0,-2510,-3168.0,50.08,53.08,54.9,55.0,64.1,51.43
2018-01-04 17:00:00,49.96,67226.0,284.0,2732.0,10.0,216.0,1845.0,6549.0,2629.0,54480.0,0.0,257.0,9472.0,0.0,0.0,0.0,0.0,0,0.0,-1213.9,-1687.24,-2220.7,-2014.0,-2262,-2029.0,49.96,49.96,54.46,55.0,74.99,49.96
